id,start,label,comm_tkn,gender,business_type,bal,vol_trans_in,vol_trans_out,n_trans_in,n_trans_out
0xf3276f6befc94cd6e2834b27ba166f49fe6cfdee,2018-11-26T16:54:40+03:00,185,KANG,Female,Food,316,510.0,194.0,4,4
0x87616c93c23d563b630d26b729960fc26195e813,2018-11-26T17:10:20+03:00,186,GATINA,Male,Food,316,510.0,194.0,4,4
0x5c41263fb116eab4ec237921ab3d3cfb923e0403,2018-11-26T17:26:15+03:00,187,GATINA,Female,Labour,380,520.0,140.0,5,2
0x699afbb82a8e1c72172ca5696406b5257a2cee00,2018-11-27T09:16:50+03:00,188,GATINA,Female,Food,650,1425.0,775.0,34,21
0x77d74c193b7e4723d6eb65546397e6ccfc86a4b1,2018-11-27T09:38:50+03:00,189,GATINA,Female,General shop,1045,1550.0,505.0,20,9
0x7dd155dcb00bae330959dc4ab0bb04e89d434607,2018-11-27T11:33:15+03:00,190,GATINA,Male,Labour,331,531.0,200.0,7,4
0xb19b42eb5a7bc2cc6bf4d68b2f57a8ac148dbb80,2018-11-27T12:00:00+03:00,191,GATINA,Female,Food,407,555.0,148.0,17,15
0xaf8e5dea78f8cd05fe9e0c8a9d843d5e93597a2d,2018-11-27T12:57:10+03:00,192,LINDI,Female,Labour,193,565.0,322.0,6,8
0x5dc9e2078e089b0187019f8b4d95f13e845b33d4,2018-11-27T16:25:50+03:00,193,LINDI,Female,Labour,498,1001.0,503.0,23,25
0x03f5db34a467d2b9494035040d7409a34b4fa692,2018-11-28T10:29:55+03:00,194,GATINA,Male,General shop,364,575.0,211.0,10,4
0xa9feee3895136caa01cbe5658f76499cb6bd30c2,2018-11-28T11:16:05+03:00,195,GATINA,Male,Food,317,510.0,193.0,4,5
0x93513b1d58e564d57cc79515c60e0f1178cf8411,2018-11-28T11:15:35+03:00,196,GATINA,Male,General shop,270,581.0,190.0,7,6
0x2ab31c0c008acaa02c0e48256b59c2fb051e2af8,2018-11-28T11:49:20+03:00,197,GATINA,Male,Labour,381,590.0,209.0,7,6
0xc2c148036422da7c5cfa91ba4bb0f5a5a2cc6075,2019-01-22T11:34:50+03:00,198,KANG,Male,Water,545,3605.0,3060.0,47,41
0x238bb93275ecf7410681edf8507780578b92fae1,2018-11-28T12:37:20+03:00,199,GATINA,Female,Food,211,1350.7946411227965,1139.0,19,22
0xb55e101a3f25a0bbe2ceaa46a6c629701149998d,2018-11-28T12:55:00+03:00,200,GATINA,Male,Food,430,835.0,405.0,7,7
0x6147662496bd5c21b38631e3fa83d1b6a67eccff,2018-11-28T12:59:15+03:00,201,LINDI,Male,Food,711,954.4212302972392,243.0,16,10
0x4449e036fd01064945e8486f2df37cd57b1a7fb7,2018-10-18T12:56:00+03:00,202,CONGO,Female,Food,871,1567.0,696.0,15,12
0xfce01f0e448572d50b73679a28f22c54775e9798,2019-08-02T15:13:55+03:00,203,MIYANI,Female,Labour,410,410.0,0,2,0
0x5dec318d021c533baf37f9fdacd813589e1e78ca,2018-10-23T11:44:35+03:00,204,LINDI,Female,Labour,480,8686.0,8206.0,36,43
0xcb5490d75b3327f307a175043ff5fed155c6dacc,2019-07-31T15:51:55+03:00,205,LINDI,Female,Education,0,450.0,400.0,2,2
0xee8ba64168109e46465101a55a4d4e51e971bae1,2019-03-20T14:56:50+03:00,206,LINDI,Female,Food,450,460.0,10.0,3,1
0x18196890feda42ea88173ce2d45608f97ab4323f,2019-05-29T14:33:40+03:00,207,LINDI,Male,Food,460,460.0,0,3,0
0xe9752270687dd457b06154cdf8168674cdf8ebe4,2018-11-28T17:23:45+03:00,208,GATINA,Female,Energy,321,520.0,199.0,5,6
0x1836b59a6e98c5bcf5bc26c2165c0ea857381aaf,2018-11-28T17:29:45+03:00,209,GATINA,Male,General shop,324,535.0,211.0,7,7
0xef43a2705d4ae1c8d419cde6f3c0f91016cd885e,2018-11-29T08:44:00+03:00,210,GATINA,Male,General shop,274,485.0,211.0,5,10
0xa30c50f92cc8f4d2415acb714ca7335b4e371952,2018-11-29T11:20:30+03:00,211,GATINA,Female,Food,328,520.0,192.0,5,4
0xde5c6ea8c8927c15ddba688884d5508d40ed58be,2018-11-29T13:34:40+03:00,212,GATINA,Female,General shop,292,1665.0,1373.0,20,23
0xbf4e2455017535ab86d80f7fe30a0f79a430b886,2018-11-29T13:50:20+03:00,213,KANG,Female,Food,157,210.0,53.0,4,4
0xda92ecf16163e7555844f03a25d0a4f78bd10ad9,2018-11-29T13:49:20+03:00,214,KANG,Female,Food,152,160.0,8.0,3,1
0x74507cc85b67f56352107f7a548af67c178e8d24,2018-11-29T14:12:35+03:00,215,GATINA,Female,General shop,274,2304.0,1980.0,35,48
0x5962a08704d19060e8b27182172d4e9dc8a34b62,2018-11-30T09:35:05+03:00,216,GATINA,Male,Labour,510,510.0,0,4,0
0x27cad8de0e76483f64828cd0db860d015147e2c0,2018-11-30T10:24:45+03:00,217,LINDI,Female,Food,117,475.0,358.0,5,7
0xd8acccce0f5a9ea96c0c2209ee79514efc0f7713,2018-11-30T12:35:45+03:00,218,GATINA,Female,Transport,313,500.0,187.0,3,4
0xb54d9460f4e8239bd6a23c378fefc86035d75474,2018-11-30T12:35:20+03:00,219,LINDI,Female,Transport,324,515.0,191.0,5,6
0x3f286f8f8c2504e4e64fae0b513059ac130dee27,2018-11-30T12:59:05+03:00,220,LINDI,Female,Food,350,530.0,180.0,5,5
0xfc9f8c0b6b054fbedab538c1353b4216ec0e51f2,2018-11-30T13:15:40+03:00,221,LINDI,Female,Labour,323,510.0,187.0,4,4
0xefc472a7bf9c7496b229559803958b3497d9f8e6,2018-11-30T17:21:05+03:00,222,CONGO,Male,Food,609,1009.0,400.0,11,5
0x3e85c792745037579bf68a0191f6d0e578c5ddf4,2018-12-03T09:13:05+03:00,223,LINDI,Female,Transport,189,390.96087632220156,201.0,10,19
0x286409858255ffd671c54a9bf5a57aa9d4b57a17,2018-12-03T09:22:15+03:00,224,LINDI,Female,Food,131,165.0,34.0,4,3
0xd2af9b356b731355bc8c24495e58240f23388cf1,2018-12-03T09:43:05+03:00,225,GATINA,Female,Food,322,500.0,178.0,3,5
0xed1d6bba4a6a33947ee2eead6c6d48b73951e8ff,2018-12-03T09:48:50+03:00,226,LINDI,Female,Food,352,545.0,193.0,6,4
0x8ae1448e038f81644762998f2a3ad0c7e4781eb9,2018-12-03T09:58:00+03:00,227,GATINA,Female,General shop,781,1000.0,219.0,10,4
0x6ffaa46d75a6dd611aa077f9d2c7b9a57e35ae85,2018-12-03T10:00:15+03:00,228,GATINA,Female,Transport,441,770.8336353793419,279.0,8,6
0xcae940ca9cd93c75fc26257beb84058e03e911ee,2018-12-03T12:17:09+03:00,229,KANG,Male,Food,343,500.0,157.0,3,5
0x5f5686a31911783f6263c0521dea9f834c5a3236,2018-12-05T11:00:35+03:00,230,GATINA,Female,Food,345,670.0,325.0,7,9
0x339201e9d458cc9577d69d3c2e98aef5996a2808,2018-12-03T12:28:55+03:00,231,GATINA,Female,Food,214,720.0,456.0,8,11
0xdbfd790c0e09fadfc84959876550f6463e52e643,2018-12-03T12:24:55+03:00,232,NGOP,Male,Food,10632,19372.0,8740.0,87,71
0xb481e7068a1ffa8d6735a2a9d644e462e0bca1c9,2018-12-03T12:33:55+03:00,233,CONGO,Male,Education,206,3440.944807330912,3234.2743837977523,21,19
0x689a325436d2690a5845c89f28ab06fc461666e3,2018-12-03T13:04:30+03:00,234,LINDI,Male,Labour,290,562.0,272.0,5,5
0x07bd725c05eabada27522b06746b051ee0728113,2018-12-03T13:45:10+03:00,235,KANG,Female,Food,327,510.0,183.0,4,4
0xc2fadf29fa875c5171ab189431a469806496f15f,2018-12-03T14:12:20+03:00,236,LINDI,Female,Food,557,740.0,183.0,11,4
0xaa3097b86395c87fc08b0b17f6f75a42feed92c8,2018-12-03T14:45:50+03:00,237,LINDI,Female,General shop,214,3523.411046738077,3309.0,108,184
0xffca8496788d1be8fb8942a001d67ebe551032f2,2018-12-03T16:02:50+03:00,238,LINDI,Female,Food,705,4978.0,4253.0,188,121
0x31e87c53db77936cfc448e8d9b41edab78ebaa28,2018-12-03T16:42:40+03:00,239,LINDI,Female,Food,1522,5124.0,3602.0,204,179
0x81c8cbc9d4b96437c2c024e16322a57c86b583b4,2018-12-04T09:35:45+03:00,240,LINDI,Female,Food,570,750.0,180.0,10,5
0x9885ef73ca7dd65b6a7a0fac459b878075552c8f,2018-12-04T10:17:15+03:00,241,GATINA,Male,Food,345,530.0,185.0,6,4
0x6bb1fce6fc6123fbda97fa11bb008e29c7fdbe15,2018-12-04T10:21:00+03:00,242,LINDI,Male,Labour,314,500.0,186.0,3,5
0xef8390f4fbd46149ae04439ff6431a78c0438663,2018-12-04T11:15:50+03:00,243,LINDI,Male,General shop,623,919.80123503542,296.0,11,6
0x9a027ce771c6223d47f1ec53f4a5d7967d972a89,2018-12-04T11:23:20+03:00,244,LINDI,Male,Environment,712,975.0,263.0,8,5
0x14b0c08614e572e4b1655ef0cc1c8cb5909732dd,2018-12-04T11:46:30+03:00,245,LINDI,Female,Food,320,505.0,185.0,4,5
0xd67f39c58933c34bf8e7f5668d8292a93e1ebdc1,2018-12-04T12:06:30+03:00,246,LINDI,Male,Food,330,510.0,180.0,4,4
0x4160b5567524f26aae93c678c0d2987867552970,2018-12-04T12:51:30+03:00,247,LINDI,Male,Labour,272,460.0,188.0,3,5
0x4932393e0a8846499db64231f4173717aafed3ef,2018-12-04T13:07:55+03:00,248,LINDI,Female,Food,330,510.0,180.0,4,4
0xfb8768ac1ba2379ac31601728f8d4eeb269965cf,2018-12-04T14:02:20+03:00,249,LINDI,Male,Labour,330,510.0,180.0,4,4
0x32f729e9d5c4b34e951345a07e8d9e72a50fc7bc,2018-12-04T14:50:40+03:00,250,GATINA,Male,Food,330,510.0,180.0,4,4
0xb3331d1f32595822a385185bc59e4acd1b2925e1,2018-12-04T15:06:15+03:00,251,GATINA,Male,Labour,329,500.0,171.0,3,5
0xe7fd8fb65eefd2dd09a04ad21e263734d176990c,2018-12-04T15:10:25+03:00,252,LINDI,Female,General shop,527,824.7663325780222,297.0,9,6
0x70ba3d2dc9fed0de6e6f98b1894edd3f03c5decb,2018-12-04T15:29:00+03:00,253,LINDI,Female,Food,330,510.0,180.0,4,4
0x71a6eca4e4bd6c90dc6a3a4f023532b3632f99bd,2018-12-04T15:36:35+03:00,254,GATINA,Female,Labour,330,510.0,180.0,4,4
0x2afa0d6db2df1c91d31d7888da48cb3d82c9be3f,2018-12-04T16:38:25+03:00,255,GATINA,Female,Food,336,520.0,184.0,5,4
0x773c87d257b7c1af1024f072dd504900de1d5722,2018-12-04T16:53:50+03:00,256,GATINA,Male,Food,320,500.0,180.0,3,4
0x6342931a0887e7aae7858a720c9f2becfb625b16,2018-12-05T10:10:30+03:00,257,LINDI,Female,Labour,276,450.0,174.0,2,5
0xf5f06479aa140b99a71b1a48b9befc1d82dcc6e3,2018-12-05T11:08:15+03:00,258,LINDI,Male,Water,645,780.0,135.0,10,6
0x870032f4f9c0ffa29b1906468f58c3f26be45e16,2018-12-05T11:43:40+03:00,259,GATINA,Female,Labour,324,500.0,176.0,3,4
0x326f1fc011fe084f73b57efeb4b23259c1677f0a,2018-12-05T11:48:50+03:00,260,LINDI,Male,Food,334,510.0,176.0,4,4
0x11643dd56d1eb6d39a92bc038895c8afeceaf4f6,2018-12-05T12:11:55+03:00,261,KANG,Female,Food,316,510.0,194.0,4,5
0xe8ab14e7d2310b16b131b162a2fc9534141497a7,2018-12-05T12:23:25+03:00,262,KANG,Female,Food,334,510.0,176.0,4,4
0x7cc70128a3212c1de74b4804041cec1779b82a86,2018-12-05T12:33:20+03:00,263,KANG,Female,Food,796,1115.0,319.0,20,14
0x33239eb9abf3fd668edce61336bb5de7f62801da,2018-12-05T13:23:10+03:00,264,GATINA,Male,General shop,354,540.0,186.0,6,6
0x33a922c3a163d042a62f892833b4f9fed5f0a1be,2018-12-05T14:18:55+03:00,265,GATINA,Male,General shop,359,540.0,181.0,6,4
0x33fe8e07f88a76f3d549fd5850d0632712f31e4f,2018-12-05T15:12:15+03:00,266,GATINA,Female,Food,334,510.0,176.0,4,4
0x4cd23427effe9701cc78eb622c25ce81621cd00f,2018-12-05T15:38:10+03:00,267,GATINA,Female,Food,416,610.0,194.0,5,4
0x6ec671f96744f3bbdcf55dbacc2d135b4138f51a,2018-12-05T15:41:55+03:00,268,BANGLA,Female,Food,424,620.0,196.0,6,4
0x1e03fae9e81cb6104a08c79074ebcc91ff2e298f,2018-12-05T16:28:10+03:00,269,LINDI,Male,Food,518,715.0,197.0,10,13
0x8f12ddef013ad868e3e4b344e8764d4e51d2389d,2018-12-13T09:58:45+03:00,270,NGOP,Male,General shop,175,2445.0,2270.0,35,32
0xa0c8059552f3dd621bfbeb7eb197e1a3da631086,2019-03-14T11:13:35+03:00,271,NGOP,Male,Food,159,260.2603066183535,101.0,4,2
0x5c6d348bb907f02f73ac7d75162c85c983c61aa5,2018-12-19T15:31:35+03:00,272,NGOP,Female,Water,1234,8488.0,7254.0,111,89
0x86cfa876f4403b785d583e64b8c816e1c213c9f7,2019-02-08T12:35:10+03:00,273,NGOP,Female,Energy,676,7387.019185401639,6652.0,100,128
0x6aa689dee44e4a86f351913574ce20dc0af99e93,2018-12-06T09:16:15+03:00,274,LINDI,Female,Food,443,621.0,178.0,7,8
0x2d92370d390218e1a2438f9ffb5436f52118ede5,2018-12-06T10:06:20+03:00,275,NGOP,Male,General shop,542,935.0,393.0,11,5
0x98cdc97ed9a7badd96b09c5ef354a75f73cb133b,2018-12-06T10:36:05+03:00,276,NGOP,Male,Labour,461,760.0,299.0,8,8
0x6a7deb9923c3b9a149badcfc112b77fa69da2c96,2018-12-06T10:45:35+03:00,277,LINDI,Male,Food,299,470.0,171.0,4,4
0x7094475dd933f1e32fc0e326ea34a45facb42dac,2018-12-06T10:53:00+03:00,278,NGOP,Female,Energy,642,975.0,333.0,16,9
0x55f390521a6a87a256f7f4048a62421a28d0e19e,2018-12-06T11:24:35+03:00,279,NGOP,Male,General shop,2174,7269.705276000242,5045.0,91,63
0x00e66bde8e6f271f8fe28042f3aaaf03098799cf,2018-12-06T11:34:05+03:00,280,NGOP,Female,Food,615,980.0,365.0,13,9
0x0c58965ff36eb7db325c1880ad047b5666001cfa,2018-12-06T11:52:15+03:00,281,GATINA,Male,General shop,339,520.0,181.0,5,5
0x04afaef683894f6d28df6484d472eaf1d914e515,2018-12-06T12:04:20+03:00,282,NGOP,Male,Labour,607,911.0,304.0,10,7
0x07d091d367f187b8d77e336da88c1ef453b98203,2018-12-06T12:11:30+03:00,283,KANG,Male,Labour,385,510.0,125.0,4,2
0x4563168ed81a6a64067e4a414951cd8c6cb8f3b5,2018-12-06T12:32:45+03:00,284,NGOP,Female,Labour,442,615.0,173.0,8,7
0x97d432491b35947c5ebc0341b37686b1064e3d7b,2018-12-06T12:38:10+03:00,285,NGOP,Female,Food,429,750.0,321.0,8,5
0x6834afe54261ad035e8d1af249531373959d216f,2018-12-06T13:03:05+03:00,286,NGOP,Female,Energy,319,510.0,191.0,4,5
0x08a930090df55b6489b64c4a03fe82ac3a4c268a,2018-12-06T13:16:35+03:00,287,LINDI,Female,Food,738,3100.0,2362.0,121,140
0x4fd24457758d627820ca6a368eafb4e2cf9a3dcc,2018-12-06T13:43:55+03:00,288,BANGLA,Female,Water,382,2814.0,2382.0,28,16
0xdb7d25721a270fd8bf412dac4d4cc948c4dabf8d,2018-12-06T13:55:20+03:00,289,LINDI,Female,Food,353,3159.0,2756.0,102,147
0x00cf6d735e3a5e43403670810458897ae9c4a454,2018-12-13T12:38:45+03:00,290,BANGLA,Male,Labour,2446,5749.5550116173235,3303.0,31,21
0x7378a5e71658381d995503fac36e5a47f98f9807,2018-12-07T08:35:05+03:00,291,NGOP,Male,Food,1220,4019.472982810108,2799.0,43,25
0xeed5daf1d243af36c143fab44d64caf89ea9ad9e,2018-12-07T12:10:25+03:00,292,NGOP,Male,Energy,372,540.0,168.0,7,5
0x04a06b5598bda4164ca196200fb4ce4e7ddaf48c,2018-12-06T14:41:25+03:00,293,NGOP,Male,General shop,361,545.0,184.0,5,4
0xf813f6075b8e270f3026ee08641d9e8a856014ef,2018-12-06T14:44:30+03:00,294,LINDI,Female,Food,2124,5828.0,3704.0,212,115
0x8b48a4c3e643ab464e5f6cb190ddfab6e257d7a8,2018-12-06T15:24:55+03:00,295,LINDI,Female,Food,710,5512.0,4802.0,201,151
0x7b424d0124b976cbc890433fc6eb963e2c296123,2018-12-06T14:55:40+03:00,296,LINDI,Female,Food,797,5377.0,4580.0,195,206
0x86cce6dc7c735ffebb0b073294d8b9c2856a2180,2019-02-14T20:58:05+03:00,297,BANGLA,Female,Food,181,200.0,19.0,4,2
0xa2e7154ae6b86270dc1977fea9a630b35867937c,2018-12-06T15:09:50+03:00,298,NGOP,Female,Labour,334,510.0,176.0,4,4
0xc295d8a93fe3fa2d32a0c46d40952c77610308f8,2018-12-06T15:13:15+03:00,299,NGOP,Male,General shop,107,550.0,443.0,4,9
0xe3b50073458886cb7c4aeca1a1757640de31afa9,2018-12-06T15:22:30+03:00,300,NGOP,Female,Labour,324,500.0,176.0,3,4
0x3ba70bf1600bc4a62f4c7c97536e59b052314f54,2018-12-31T15:55:30+03:00,301,LINDI,Female,General shop,367,4364.0,3947.0,139,252
0xc5d52074a4fe1464756e91b34b1804845be70beb,2018-12-06T15:57:45+03:00,302,NGOP,Female,Food,845,3393.0,2548.0,54,39
0x2c171120cffdfffbc08c67b72ac194f97b68cdc4,2019-01-21T12:01:15+03:00,303,BANGLA,Female,Food,381,2203.0,1822.0,36,29
0x70e60dfd7425901d215d0b3f3da5f681dc1153a7,2018-12-18T11:35:30+03:00,304,NGOP,Male,Energy,351,510.0,159.0,4,4
0xa4d7253d25757eb13a07a8a13958d4c45cb5d7b6,2018-12-20T18:08:40+03:00,305,NGOP,Female,Labour,356,510.0,154.0,4,4
0x5c8fb1f4bbc95a745e2d64aaa5b7844e393026aa,2018-12-06T17:09:45+03:00,306,NGOP,Male,Labour,437,865.0,378.0,8,9
0x2bc37963065144737365001674a895512098a263,2018-12-06T17:11:20+03:00,307,NGOP,Female,Labour,291,945.0,654.0,12,18
0x672e39999a76c6e41610f3e7d1176bc908a346c8,2018-12-06T17:28:10+03:00,308,NGOP,Male,Food,365,560.0,195.0,5,4
0x606ca8e2d2a587bdaf08fa8647c78712617d6847,2018-12-06T17:31:40+03:00,309,NGOP,Female,Food,262,6186.309982424393,5924.0,68,58
0x71f7c032eaff09dba89b43b7abd7e24be8574db2,2018-12-07T08:58:40+03:00,310,NGOP,Female,Food,312,625.0,313.0,10,11
0x1d2c111046c8ead97911a0640c31fb74271d7241,2018-12-07T09:22:25+03:00,311,NGOP,Male,Labour,517,1690.0,1123.0,23,18
0x08ad1413fd2c5cfe93f9b0966a73c62630d67783,2018-12-07T09:42:00+03:00,312,LINDI,Female,Food,328,500.0,172.0,3,5
0x58d3c80f730d8f428f5348ea513a45f660823924,2018-12-07T09:51:10+03:00,313,LINDI,Female,Food,335,510.0,175.0,4,4
0xe324ecb2d754d89c64c9b1886ff0e461fdbf689d,2018-12-07T10:01:00+03:00,314,NGOP,Male,Labour,689,1125.0,436.0,14,8
0x1d05208c888911d6343c4d6142cbe888d523b1f1,2018-12-07T10:09:50+03:00,315,NGOP,Female,Labour,367,500.0,133.0,3,5
0x79e89635c693eedf928eeea190f2dff412dea9e4,2018-12-07T10:44:45+03:00,316,BANGLA,Female,Water,1197,1610.0,413.0,22,7
0x1317d84c21153dfa2f274f27f040140b553cb3a6,2018-12-07T10:38:25+03:00,317,NGOP,Male,Water,348,510.0,162.0,4,5
0x92d9c4ae7f4c0b625170f9f9675a61687fff7a7b,2018-12-07T10:44:10+03:00,318,BANGLA,Male,Labour,670,3746.0,3076.0,51,36
0xef55df04cc2881093debe6973446b112424c5cc8,2018-12-07T11:13:40+03:00,319,NGOP,Male,Transport,335,510.0,175.0,4,4
0x4bfa353bbedef1c9822860ffe4d0e3543388a834,2018-12-07T11:55:40+03:00,320,NGOP,Male,Water,220,1065.0,795.0,8,13
0x8178e2b8e3adfd844fc7f63e19d2d2ed56a031af,2018-12-07T11:59:50+03:00,321,LINDI,Male,Labour,89,710.0,621.0,6,21
0xa555ed585b544c2428552bee1c770bc5c9d7e74d,2018-12-07T13:16:05+03:00,322,NGOP,Female,General shop,335,510.0,175.0,4,4
0x23c0e70b42c0e3e7b0151cba225cd18975849c79,2018-12-07T12:28:20+03:00,323,LINDI,Female,Food,524,885.0,361.0,12,7
0xd1a86059fbfae8d916ed8d8841dace2f89e06cd6,2018-12-07T12:17:40+03:00,324,LINDI,Female,Food,704,1055.0,351.0,16,6
0x696bc16221ceed34f1ca285899fe0198fbe51d57,2018-12-07T12:29:20+03:00,325,NGOP,Female,Food,335,510.0,175.0,4,4
0x9703dfa807bf14dd262ed04b7246b42ac345ca1a,2018-12-07T12:33:55+03:00,326,NGOP,Female,Food,335,510.0,175.0,4,4
0xeae32fbda7cb06e02a8564672658f695c4734a83,2018-12-07T12:43:15+03:00,327,KANG,Female,General shop,374,1235.0,861.0,8,7
0x7afe49511a8c18720d4d02a654c103765bb6fbaa,2018-12-07T12:42:45+03:00,328,LINDI,Female,General shop,570,3578.0,2958.0,134,93
0x08eadb3d0004f5b2059aec5f070b8516f97de7e6,2018-12-07T13:17:05+03:00,329,NGOP,Female,General shop,475,4179.0,3704.0,51,40
0x0168e71b89287b3db942af6198390aea820d0772,2018-12-17T16:55:30+03:00,330,LINDI,Female,General shop,2053,3682.0,1629.0,125,25
0x90264a8cf5b8aa8c4b81ffabb799edcae2623961,2018-12-07T13:41:55+03:00,331,NGOP,Female,General shop,416,635.0,219.0,5,4
0x36eda506d29e56cf50a794a7eee8cb0db9d8b406,2018-12-07T14:00:40+03:00,332,BANGLA,Female,General shop,466,650.0,184.0,7,5
0x4583578f138f7ccb2510338e329059febfee4051,2018-12-07T14:08:25+03:00,333,LINDI,Male,Transport,338,510.0,172.0,4,5
0xf77aba9ce3ef8af85db42b2f6483df1ecfdb7330,2018-12-07T14:23:35+03:00,334,LINDI,Female,Food,342,520.0,178.0,5,4
0xe371e68ef26fe83d107a3c68dae5f77bcbf1f442,2018-12-07T14:24:10+03:00,335,NGOP,Male,Food,335,510.0,175.0,4,4
0xd8ad836b9b145fff56e1bd905485e554e03046e0,2018-12-07T14:37:55+03:00,336,BANGLA,Female,Food,849,1985.0,1136.0,20,12
0x4ff6bb694dd029144381fa0a1a99842fb4b96178,2018-12-07T14:46:00+03:00,337,BANGLA,Male,General shop,560,560.0,0,5,0
0x1d2a4b5d4fce7f4517bf30cfc14e40f271241146,2018-12-20T12:50:20+03:00,338,NGOP,Female,General shop,1861,3797.0,1936.0,47,39
0x9b8f2ca287ed22c4944bf02508466625d5dcfa06,2018-12-07T15:02:50+03:00,339,BANGLA,Male,Labour,392,750.0,358.0,7,6
0xd7a6b056477582a8c232365ec066366256b3914f,2018-12-07T15:52:50+03:00,340,NGOP,Female,Food,340,520.0,180.0,5,4
0x2d13abf3865b6fdd7d1c10fe5fa36d8be8075a1a,2018-12-07T15:37:25+03:00,341,NGOP,Male,Labour,345,550.0,205.0,4,5
0xba94d49d29b106dc79752a80be0ddcb22775577e,2018-12-07T16:24:50+03:00,342,BANGLA,Female,Food,2039,8389.0,6350.0,88,49
0x1ffe58986710c715ae3247e3bdddcc2f1f849d27,2018-12-07T16:58:50+03:00,343,BANGLA,Female,Food,329,3571.0,3242.0,40,35
0x39f8adc2364555a631c39898fe3babedcf4aa540,2018-12-11T16:25:00+03:00,344,BANGLA,Male,Labour,673,1120.0,447.0,14,9
0xd770e7b1679905ab75912481f2789593443602ff,2018-12-08T09:49:30+03:00,345,NGOP,Female,Water,523,830.0,307.0,9,9
0x7443e2fc47ba5c1dc0862bb020c97456afeb5f52,2018-12-08T10:12:50+03:00,346,NGOP,Female,Water,290,1080.0,790.0,13,16
0x10c4c38a1e04c64fc92e6acb3f2ba87414ddea5f,2018-12-08T10:43:10+03:00,347,NGOP,Male,Water,331,510.0,179.0,4,5
0x02f582a03c3bdaa50ed35a66454c2760f02e5dde,2018-12-08T11:18:50+03:00,348,NGOP,Female,Energy,60,710.0,650.0,8,7
0x06ca3679be529118956817d83e3bb89dec6538e2,2018-12-08T11:48:50+03:00,349,NGOP,Female,Food,737,2962.0,2225.0,43,38
0x33b63caac3d2bf4fcaded1f8289f73e9324a4692,2018-12-10T09:41:10+03:00,350,LINDI,Male,General shop,339,510.0,171.0,4,4
0xe06c690fc668a58e03b1658ab043d8b7080dfa81,2018-12-10T09:47:45+03:00,351,NGOP,Male,General shop,3711,17639.49204523275,13927.894950359285,141,74
0xef00d737a96f0cbf814ff40eddf7e23d3a303bb8,2018-12-10T10:04:20+03:00,352,NGOP,Male,Labour,487,760.0,273.0,8,7
0x7e600c29fbe87a458bedfa395b34c07a2a0c8715,2018-12-18T12:55:50+03:00,353,LINDI,Female,Food,395,510.0,115.0,4,2
0xaf0e126f25a900764c3ebd3ac3ef68267c1fbb83,2018-12-10T10:35:55+03:00,354,BANGLA,Female,Food,312,5847.0,5535.0,34,39
0xfaafe52f9d8c753972ebf126ecd1671732430328,2018-12-10T10:35:15+03:00,355,NGOP,Female,Food,339,510.0,171.0,4,4
0x8baaf717ff7b67126f3a176ac43444fd7ed2837c,2018-12-10T10:48:20+03:00,356,NGOP,Male,Labour,482,825.0,343.0,8,5
0xaeb0100f2f08c9b1cbba77b37cf7e65dae2abf89,2018-12-10T12:00:10+03:00,357,NGOP,Male,Transport,468,715.0,247.0,7,6
0xf26807305dad77ad8c44b0502b32834eb9576c04,2018-12-10T12:16:10+03:00,358,BANGLA,Female,Food,707,3657.0,2950.0,46,35
0x6acdd25da7fde871f2f5245b6030baab899c4747,2018-12-10T12:32:10+03:00,359,NGOP,Male,Labour,613,760.0,147.0,8,7
0x984839b254a347da70c8b44a69f4e8d892e421c0,2018-12-10T12:30:25+03:00,360,GATINA,Female,Food,339,510.0,171.0,4,4
0x99b3da6b0cd335a864a1cfe2ea1163fdbfdf7aae,2018-12-10T12:40:10+03:00,361,KANG,Male,Food,339,510.0,171.0,4,4
0xe7b2f01a8ead22a670985880545d6a8e912a2c12,2018-12-10T13:11:40+03:00,362,NGOP,Female,Labour,484,720.293318011728,236.0,7,7
0xecc9866525a4272963807496a1be15672a09a988,2018-12-10T14:29:50+03:00,363,BANGLA,Male,General shop,413,1145.0,732.0,9,10
0x6c38b0b0f2ca8a97d0596bd15d48138e10bb9e70,2018-12-11T14:45:10+03:00,364,KANG,Female,Food,138,1065.0,927.0,8,12
0xee99d1c32840bae971fa49ed0d126d28e5c83fed,2018-12-10T15:42:15+03:00,365,BANGLA,Female,Food,339,510.0,171.0,4,4
0xe4160466a15f21cc0fb4b792ff68e3f7c8724bf4,2018-12-10T15:58:00+03:00,366,BANGLA,Male,Labour,157,1370.0,1213.0,11,11
0xbf378ad8a8cf568cb9d749890fa0710765edf1e2,2018-12-11T09:50:25+03:00,367,NGOP,Male,Labour,411,630.0,169.0,7,6
0x8fff1aa132963a87f49f8eb046fc7103b76b3b3d,2018-12-11T13:32:45+03:00,368,BANGLA,Female,Food,791,1715.0,924.0,28,15
0x29437e41432079536d838119b2a962123a0ab28e,2018-12-11T13:32:25+03:00,369,NGOP,Female,Food,362,525.0,163.0,5,4
0x0bc4161a4c06a2360f4b0bc969412b62b7aa9604,2018-12-11T11:34:50+03:00,370,NGOP,Male,Labour,342,510.0,168.0,4,4
0x6cb325b0c4bd1ade6d5e89d5fdffce08758b0d28,2018-12-11T11:52:45+03:00,371,NGOP,Male,Food,300,460.0,160.0,3,4
